"134","Product 134","Description for product 134. This is a large import test.","70","0","","84.68","76.21","[""test"",""bulk"",""import""]","2","product-134-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"135","Product 135","Description for product 135. This is a large import test.","31","0","","27.38","24.64","[""test"",""bulk"",""import""]","1","product-135-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"136","Product 136","Description for product 136. This is a large import test.","99","0","","80.92","72.83","[""test"",""bulk"",""import""]","1","product-136-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"137","Product 137","Description for product 137. This is a large import test.","42","0","","42.37","38.13","[""test"",""bulk"",""import""]","3","product-137-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"138","Product 138","Description for product 138. This is a large import test.","9","0","","87.26","78.53","[""test"",""bulk"",""import""]","2","product-138-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"139","Product 139","Description for product 139. This is a large import test.","50","0","","89.29","80.36","[""test"",""bulk"",""import""]","1","product-139-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"140","Product 140","Description for product 140. This is a large import test.","36","0","","53.28","47.95","[""test"",""bulk"",""import""]","5","product-140-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"141","Product 141","Description for product 141. This is a large import test.","43","0","","71.84","64.66","[""test"",""bulk"",""import""]","3","product-141-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"142","Product 142","Description for product 142. This is a large import test.","49","0","","20.27","18.24","[""test"",""bulk"",""import""]","5","product-142-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"143","Product 143","Description for product 143. This is a large import test.","32","0","","1.23","1.11","[""test"",""bulk"",""import""]","4","product-143-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"144","Product 144","Description for product 144. This is a large import test.","83","0","","10.08","9.07","[""test"",""bulk"",""import""]","4","product-144-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"145","Product 145","Description for product 145. This is a large import test.","85","0","","99.07","89.16","[""test"",""bulk"",""import""]","3","product-145-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"146","Product 146","Description for product 146. This is a large import test.","23","0","","21.48","19.33","[""test"",""bulk"",""import""]","1","product-146-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"147","Product 147","Description for product 147. This is a large import test.","98","0","","89.83","80.85","[""test"",""bulk"",""import""]","5","product-147-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"148","Product 148","Description for product 148. This is a large import test.","1","0","","95.48","85.93","[""test"",""bulk"",""import""]","3","product-148-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"149","Product 149","Description for product 149. This is a large import test.","49","0","","94.83","85.35","[""test"",""bulk"",""import""]","3","product-149-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"150","Product 150","Description for product 150. This is a large import test.","42","0","","59.55","53.6","[""test"",""bulk"",""import""]","2","product-150-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"151","Product 151","Description for product 151. This is a large import test.","8","0","","67.31","60.58","[""test"",""bulk"",""import""]","2","product-151-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"152","Product 152","Description for product 152. This is a large import test.","79","0","","87.9","79.11","[""test"",""bulk"",""import""]","2","product-152-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"153","Product 153","Description for product 153. This is a large import test.","4","0","","38.02","34.22","[""test"",""bulk"",""import""]","1","product-153-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"154","Product 154","Description for product 154. This is a large import test.","70","0","","63.54","57.19","[""test"",""bulk"",""import""]","3","product-154-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"155","Product 155","Description for product 155. This is a large import test.","36","0","","15.15","13.64","[""test"",""bulk"",""import""]","1","product-155-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"156","Product 156","Description for product 156. This is a large import test.","40","0","","32.85","29.57","[""test"",""bulk"",""import""]","3","product-156-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"157","Product 157","Description for product 157. This is a large import test.","62","0","","69.54","62.59","[""test"",""bulk"",""import""]","5","product-157-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"158","Product 158","Description for product 158. This is a large import test.","92","0","","79.24","71.32","[""test"",""bulk"",""import""]","4","product-158-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"159","Product 159","Description for product 159. This is a large import test.","57","0","","5.21","4.69","[""test"",""bulk"",""import""]","5","product-159-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"160","Product 160","Description for product 160. This is a large import test.","28","0","","90.42","81.38","[""test"",""bulk"",""import""]","4","product-160-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"161","Product 161","Description for product 161. This is a large import test.","40","0","","31.22","28.1","[""test"",""bulk"",""import""]","4","product-161-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"162","Product 162","Description for product 162. This is a large import test.","79","0","","87.02","78.32","[""test"",""bulk"",""import""]","3","product-162-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"163","Product 163","Description for product 163. This is a large import test.","12","0","","84.59","76.13","[""test"",""bulk"",""import""]","2","product-163-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"164","Product 164","Description for product 164. This is a large import test.","49","0","","65.47","58.92","[""test"",""bulk"",""import""]","3","product-164-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"165","Product 165","Description for product 165. This is a large import test.","66","0","","83.75","75.38","[""test"",""bulk"",""import""]","4","product-165-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"166","Product 166","Description for product 166. This is a large import test.","52","0","","70.89","63.8","[""test"",""bulk"",""import""]","1","product-166-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"167","Product 167","Description for product 167. This is a large import test.","34","0","","98.6","88.74","[""test"",""bulk"",""import""]","3","product-167-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"168","Product 168","Description for product 168. This is a large import test.","53","0","","24.67","22.2","[""test"",""bulk"",""import""]","1","product-168-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"169","Product 169","Description for product 169. This is a large import test.","69","0","","9.41","8.47","[""test"",""bulk"",""import""]","2","product-169-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"170","Product 170","Description for product 170. This is a large import test.","61","0","","51.43","46.29","[""test"",""bulk"",""import""]","1","product-170-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"171","Product 171","Description for product 171. This is a large import test.","59","0","","74.44","67","[""test"",""bulk"",""import""]","3","product-171-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"172","Product 172","Description for product 172. This is a large import test.","57","0","","62.95","56.66","[""test"",""bulk"",""import""]","2","product-172-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"173","Product 173","Description for product 173. This is a large import test.","93","0","","15.03","13.53","[""test"",""bulk"",""import""]","2","product-173-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"174","Product 174","Description for product 174. This is a large import test.","78","0","","33.39","30.05","[""test"",""bulk"",""import""]","4","product-174-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"175","Product 175","Description for product 175. This is a large import test.","65","0","","2","1.8","[""test"",""bulk"",""import""]","4","product-175-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"176","Product 176","Description for product 176. This is a large import test.","26","0","","85.41","76.87","[""test"",""bulk"",""import""]","2","product-176-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"177","Product 177","Description for product 177. This is a large import test.","55","0","","1.36","1.22","[""test"",""bulk"",""import""]","4","product-177-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"178","Product 178","Description for product 178. This is a large import test.","57","0","","89.71","80.74","[""test"",""bulk"",""import""]","2","product-178-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"179","Product 179","Description for product 179. This is a large import test.","61","0","","71.17","64.05","[""test"",""bulk"",""import""]","4","product-179-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"180","Product 180","Description for product 180. This is a large import test.","19","0","","4.88","4.39","[""test"",""bulk"",""import""]","4","product-180-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"181","Product 181","Description for product 181. This is a large import test.","93","0","","50.43","45.39","[""test"",""bulk"",""import""]","4","product-181-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"182","Product 182","Description for product 182. This is a large import test.","56","0","","4.09","3.68","[""test"",""bulk"",""import""]","1","product-182-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"183","Product 183","Description for product 183. This is a large import test.","94","0","","69.1","62.19","[""test"",""bulk"",""import""]","5","product-183-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"184","Product 184","Description for product 184. This is a large import test.","18","0","","85.52","76.97","[""test"",""bulk"",""import""]","5","product-184-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"185","Product 185","Description for product 185. This is a large import test.","20","0","","66.1","59.49","[""test"",""bulk"",""import""]","1","product-185-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"186","Product 186","Description for product 186. This is a large import test.","51","0","","30.71","27.64","[""test"",""bulk"",""import""]","2","product-186-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"187","Product 187","Description for product 187. This is a large import test.","94","0","","54.89","49.4","[""test"",""bulk"",""import""]","3","product-187-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"188","Product 188","Description for product 188. This is a large import test.","52","0","","72.81","65.53","[""test"",""bulk"",""import""]","1","product-188-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"189","Product 189","Description for product 189. This is a large import test.","60","0","","84.48","76.03","[""test"",""bulk"",""import""]","2","product-189-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"190","Product 190","Description for product 190. This is a large import test.","38","0","","51.95","46.76","[""test"",""bulk"",""import""]","1","product-190-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"191","Product 191","Description for product 191. This is a large import test.","41","0","","13.19","11.87","[""test"",""bulk"",""import""]","4","product-191-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"192","Product 192","Description for product 192. This is a large import test.","27","0","","18.46","16.61","[""test"",""bulk"",""import""]","2","product-192-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"193","Product 193","Description for product 193. This is a large import test.","89","0","","22.27","20.04","[""test"",""bulk"",""import""]","2","product-193-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"194","Product 194","Description for product 194. This is a large import test.","91","0","","22.84","20.56","[""test"",""bulk"",""import""]","4","product-194-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"195","Product 195","Description for product 195. This is a large import test.","21","0","","27.56","24.8","[""test"",""bulk"",""import""]","3","product-195-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"196","Product 196","Description for product 196. This is a large import test.","65","0","","66.79","60.11","[""test"",""bulk"",""import""]","4","product-196-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"197","Product 197","Description for product 197. This is a large import test.","63","0","","34.09","30.68","[""test"",""bulk"",""import""]","1","product-197-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"198","Product 198","Description for product 198. This is a large import test.","78","0","","8.03","7.23","[""test"",""bulk"",""import""]","3","product-198-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:15:10.000000Z"
"4","Product 4","Description for product 4. This is a large import test.","87","4","1","29.14","26.23","[""test"",""bulk"",""import""]","4","product-4-1776144507","","TRUE","2026-06-11T10:15:10.000000Z","2026-06-11T10:51:47.000000Z"
